ID,Contractor,Size,Utility,Zip
21794,Marc Jones Constr. dba SunPro,6.8,PNM,87105
21795,Marc Jones Constr. dba Sunpro,3.7,CNMEC,87015
21796,"POULIN DESIGN REMODELING, INC.",3.3,PNM,87508
21797,Marc Jones Constr. dba SunPro,10.0,other,88203
21798,Marc Jones Constr. dba Sunpro,8.0,PNM,88061
21800,Marc Jones Constr. dba Sunpro,11.4,other,88201
21801,NM Solar Group Inc,3.3,PNM,87106
21802,Marc Jones Constr. dba SunPro,15.4,other,88201
21803,Marc Jones Constr. LLC DBA Sunp,16.8,PNM,88310
21804,NM Solar Group,11.1,PNM,88007
21805,Ion Solar,3.0,PNM,87507
21806,Compass Electric Company,9.5,PNM,87048
21807,Marc Jones Constr. LLC DBA Sunp,21.4,other,88201
21808,NM Solar Group Inc,4.9,PNM,87106
21809,NM Solar Group Inc,12.1,PNM,87112
21810,Marc Jones Construction LLC,10.4,PNM,88201
21811,Positive Energy Solar,7.4,PNM,87120
21812,Marc Jones Construction LLC,14.7,other,88210
21813,Affordable Solar Installations,4.4,PNM,87111
21814,Marc Jones Construction LLC,3.1,PNM,87544
21816,Marc Jones Construction LLC,17.1,LCEC,88220
21817,Marc Jones Construction LLC,4.5,PNM,87112
21818,Marc Jones Constr. dba SunPro,7.3,other,88220
21819,Marc Jones Constr. dba Sunpro,15.5,PNM,87508
21820,Marc Jones Constr. LLC,6.2,PNM,87124
21821,Marc Jones Constr. dba Sunpro,7.1,other,88220
21822,Marc Jones Construction LLC,4.0,PNM,88220
21823,Marc Jones Constr. dba SunPro,2.5,PNM,88026
21825,Marc Jones Constr. dba Sunpro,24.5,other,88201
21827,Marc Jones Constr. LLC,3.9,PNM,87110
21828,Marc Jones Construction LLC,11.4,PNM,88220
21829,Marc Jones Constr. dba SunPro,7.9,other,88203
21830,Marc Jones Constr. dba Sunpro,4.8,PNM,88310
21832,M. Jones Const. DBASunPro Solar,3.2,PNM,87106
21833,SunState Solar Inc./Energized Electric,4.6,PNM,87111
21834,ion solar,8.6,PNM,87114
21835,Morgan's Constructive Solutions,4.0,PNM,87047
21836,Vivint Solar Developer,3.2,PNM,87113
21837,,4.5,PNM,87106
21838,Marc Jones Constr. LLC DBA Sunp,7.6,other,88220
21839,NM Solar Group Inc,8.1,PNM,87122
21840,ION Developer LLC,5.0,PNM,87505
21841,"Solar Works Energy, LLC",6.9,PNM,87107
21842,SolarWorks Energy,3.0,PNM,87124
21843,NM Solar Group Inc,8.2,PNM,87124
21844,Solar Works Energy,3.5,PNM,88061
21845,NM Solar Group Inc,8.1,PNM,88220
21846,Solar Works Energy,6.2,PNM,88061
21847,NM Solar Group Inc,5.4,PNM,87111
21848,"ECOterra, LLC",8.6,PNM,87106
21849,Marc Jones Constr. dba SunPro,17.9,other,88230
21850,Titan Solar,5.8,PNM,87111
21851,SunState Solar Inc./Energized Electric,5.6,PNM,87107
21852,Titan Solar Power NM Inc.,8.3,PNM,87114
21853,Compass Electric Company,7.4,PNM,87107
21854,Titan Solar Power Inc,5.0,PNM,87114
21855,"Solcius, LLC",8.4,PNM,87023
21856,Marc Jones Constr. dba SunPro,7.1,EPE,88011
21857,Marc Jones Constr. dba SunPro,7.2,other,88201
21858,NM Solar Group,5.2,PNM,87144
21859,Titan Solar Power NM Inc.,6.5,PNM,87109
21860,Marc Jones Constr. DBA Sunpro,5.2,PNM,88310
21861,NM Solar Group Inc,11.5,SEC,87002
21862,Poulin Design Remolding,9.9,PNM,87123
21863,NM Solar Group,8.5,PNM,88337
21864,Solar Works Energy,5.6,PNM,87124
21865,Solar Works Energy LLC,8.8,PNM,87107
21866,NM Solar Group Inc,11.2,PNM,87123
21867,Solar Works Energy,6.6,PNM,87144
21868,"Solar Works Energy, LLC",7.9,PNM,87048
21869,NM Solar Group,6.6,PNM,88311
21870,"Experienced Solar, LLC",2.8,PNM,87112
21871,NM SOLAR GROUP,8.2,EPE,88081
21872,NM Solar Group,9.9,CEC,88030
21873,NM SOLAR GROUP,8.1,PNM,87114
21874,"Ion Developer, LLC",7.6,PNM,87124
21875,Luz Energy Corp,5.0,PNM,87144
21876,Marc Jones Constr. dba SunPro,5.4,PNM,88345
21877,Erus Energy,13.9,EPE,88007
21878,Marc Jones Constr. dba SunPro,5.3,PNM,87123
21879,NM Solar Group,12.7,PNM,88310
21881,NM Solar Group,9.0,MSMEC,87560
21882,Marc Jones Constr. dba SunPro,5.0,PNM,88061
21883,Marc Jones Constr. dba SunPro,2.8,SEC,87882
21884,Erus Energy,3.3,EPE,88001
21885,Marc Jones Constr. dba SunPro,10.7,other,88220
21886,NM Solar Group,3.0,PNM,87059
21887,Solar Works Energy LLC,5.2,PNM,87059
21889,Marc Jones Constr. dba SunPro,19.5,PNM,88352
21890,Marc Jones Constr. dba SunPro,3.1,PNM,87059
21891,Marc Jones Constr. dba SunPro,6.2,PNM,88030
21892,Marc Jones Constr. dba SunPro,6.4,SEC,87823
21893,Marc Jones Constr. dba SunPro,20.0,other,88201
21894,Marc Jones Constr. dba SunPro,8.3,other,88201
21895,Marc Jones Constr. dba SunPro,12.1,other,88201
21896,Marc Jones Constr. dba SunPro,8.7,other,88210
21897,Marc Jones Constr. dba SunPro,28.4,other,88201
21898,Marc Jones Constr. dba SunPro,8.6,other,88220
21899,Marc Jones Constr. dba SunPro,7.9,PNM,88201
21900,Marc Jones Constr. dba SunPro,7.9,SPS,88201
21901,Marc Jones Constr. dba SunPro,7.5,EPE,88012
21902,Marc Jones Constr. dba SunPro,3.7,EPE,88201
21903,Marc Jones Constr. dba SunPro,11.0,PNM,87109
21904,Marc Jones Constr. dba SunPro,9.7,other,88201
21905,Marc Jones Constr. dba SunPro,5.5,PNM,87059
21906,Marc Jones Constr. dba SunPro,6.6,PNM,87031
21907,Marc Jones Constr. dba SunPro,7.0,PNM,88030
21908,Marc Jones Constr. dba SunPro,11.7,PNM,88310
21909,Titan Solar NM inc,6.6,PNM,87031
21910,NM Solar Group,9.9,PNM,87122
21911,Poulin Design Remolding,9.9,PNM,87107
21912,Poulin Design Remolding,6.6,PNM,87111
21913,NM Solar Group,8.2,PNM,87122
21914,Marc Jones Constr. dba SunPro,3.4,PNM,87031
21915,NM Solar Group Inc,13.2,FEC,88101
21916,Solar Works Energy,3.3,PNM,87120
21917,NM Solar Group,10.2,EPE,88012
21918,Marc Jones Constr. dba SunPro,9.7,SEC,87823
21919,Solarize NM,6.4,SEC,87801
21920,Marc Jones Constr. dba SunPro,5.0,PNM,87111
21921,Marc Jones Constr. dba SunPro,9.0,PNM,87144
21922,Marc Jones Constr. dba SunPro,4.8,EPE,88012
21923,NM SOLAR GROUP,23.4,other,88220
21924,NM Solar Group,5.8,PNM,87144
21925,Marc Jones Constr. dba SunPro,6.7,other,88220
21926,NM SOLAR GROUP,5.7,PNM,87121
21927,NM SOLAR GROUP,8.2,PNM,88310
21928,Solar Works Energy,3.7,PNM,87120
21929,Marc Jones Constr. dba SunPro,8.4,PNM,88310
21930,NM SOLAR GROUP,10.0,PNM,87048
21931,NM SOLAR GROUP,6.0,OCEC,88310
21932,Marc Jones Constr. dba SunPro,7.9,PNM,88310
21934,NM SOLAR GROUP,12.4,PNM,88310
21935,Marc Jones Constr. dba SunPro,3.4,PNM,87031
21936,Marc Jones Constr. dba SunPro,12.6,other,88220
21937,NM SOLAR GROUP,13.7,EPE,88007
21939,NM Solar Group,4.5,PNM,87043
21941,Solcius LLC,8.5,PNM,87031
21942,Marc Jones Constr. dba SunPro,5.4,PNM,88065
21943,Poulin Design Remolding,6.0,PNM,87123
21944,Poulin Design Remolding,6.6,PNM,87048
21945,Marc Jones Constr. dba SunPro,10.1,JMEC,87522
21946,Sunspot Solar Energy Systems,5.9,EPE,88007
21947,Poulin Design Remolding,8.8,PNM,87120
21948,Poulin Design Remolding,9.3,PNM,87124
21949,Poulin Design Remolding,6.7,PNM,87144
21950,Poulin Design Remolding,6.3,PNM,87144
21952,Poulin Design Remolding,6.0,PNM,87123
21953,Poulin Design Remolding,9.5,PNM,87002
21954,Poulin Design Remolding,6.6,OCEC,87109
21955,Poulin Design Remolding,7.0,PNM,87111
21957,NM SOLAR GROUP,11.6,OCEC,88310
21958,Marc Jones Constr. dba SunPro,9.7,PNM,87105
21959,Marc Jones Constr. dba SunPro,5.0,PNM,87110
21960,Marc Jones Constr. dba SunPro,4.1,PNM,87111
21961,NM SOLAR GROUP,7.5,PNM,88310
21962,"Sunspot Solar Energy, LLC",7.4,EPE,88011
21963,NM SOLAR GROUP,9.8,EPE,88007
21964,Poulin Design Remolding,9.5,PNM,87059
21965,NM SOLAR GROUP,8.8,PNM,87042
21966,NM SOLAR GROUP,6.9,PNM,87106
21967,Marc Jones Constr. dba SunPro,7.7,EPE,88011
21968,Poulin Design Remolding,2.8,PNM,87121
21969,"Solcius, LLC",2.8,PNM,88310
21970,ION Developer,7.0,SEC,87801
21971,Solcius LLC,4.5,PNM,87124
21972,ION Developer LLC,4.6,PNM,87144
21974,Solar Works Energy,5.6,PNM,87120
21975,Marc Jones Construction LLC,3.8,PNM,87507
21976,Marc Jones Constr. LLC DBA Sunp,3.8,PNM,87121
21977,NM Solar Group Inc,3.5,PNM,87048
21978,NM Solar Group Inc,10.8,PNM,87031
21979,NM Solar Group Inc,3.9,PNM,87126
21980,NM Solar Group Inc,8.4,PNM,87114
21981,NM Solar Group,9.9,PNM,87048
21982,NM Solar Group Inc,5.2,other,88220
21983,Marc Jones Constr. dba SunPro,3.4,MSMEC,87732
21984,Marc Jones Constr. dba SunPro,5.7,EPE,88001
21985,Marc Jones Constr. dba SunPro,4.0,EPE,88012
21986,Solar Works Energy,5.2,PNM,87047
21987,Solar Works Energy,13.0,PNM,87124
21988,NM SOLAR GROUP,29.4,SWEC,88415
21989,Solar Works Energy,5.2,PNM,87111
21990,Poulin Design Remolding,9.6,PNM,87507
21991,DeMent Electric Inc,9.2,PNM,88061
21992,Solar Works Energy,8.6,PNM,87111
21993,Solar Works Energy,7.8,PNM,87114
21994,Solcius LLC,3.2,EPE,88008
21996,Solar Works Energy,3.3,PNM,87105
21997,Marc Jones Constr. dba SunPro,10.7,PNM,87031
21998,Solar Works Energy,5.9,PNM,87507
21999,Marc Jones Constr. dba SunPro,8.0,PNM,87532
22000,"Solar Works Energy, LLC",5.9,PNM,87120
22001,Marc Jones Constr. dba SunPro,8.4,PNM,88061
22002,Marc Jones Constr. dba SunPro,5.0,PNM,87144
22003,Titan Solar Power,4.1,PNM,87114
22004,Erus Energy,3.2,EPE,88012
22005,Marc Jones Constr. dba SunPro,4.0,RPS,87740
22006,Solar Works Energy,6.6,PNM,87111
22007,Marc Jones Construction LLC,5.2,PNM,87020
22008,NM SOLAR GROUP,11.1,PNM,87301
22010,Marc Jones Constr. dba SunPro,7.6,EPE,88001
22011,NM SOLAR GROUP,5.5,EPE,88005
22012,Marc Jones Constr. dba SunPro,14.5,other,88220
22013,Marc Jones Constr. dba SunPro,11.0,CDEC,87020
22014,Marc Jones Constr. dba SunPro,5.7,other,88220
22015,NM SOLAR GROUP,7.6,PNM,87109
22016,Erus Energy,9.6,SPS,88256
22017,Luz Energy Corp,9.9,PNM,87008
22018,Poulin Design Remolding,5.4,PNM,87120
22019,Marc Jones Constr. dba SunPro,6.0,other,87301
22020,Marc Jones Constr. dba SunPro,21.4,other,88220
22021,Organ Mountain Solar & Electric,8.9,EPE,88046
22022,Solar Works Energy,6.5,PNM,87507
22023,ION Developer LLC,6.3,PNM,87120
22024,Marc Jones Constr. dba SunPro,6.2,PNM,87031
22025,Marc Jones Constr. dba SunPro,20.7,other,88220
22026,Solar Works Energy,5.8,PNM,87144
22027,NM SOLAR GROUP,11.1,SPS,88220
22028,Marc Jones Constr. dba SunPro,11.1,PNM,88030
22029,Marc Jones Constr. dba SunPro,5.4,other,88201
22030,NM SOLAR GROUP,19.7,other,88118
22031,NM SOLAR GROUP,10.8,PNM,88310
22032,NM SOLAR GROUP,15.3,SPS,88101
22033,Marc Jones Construction LLC,6.0,LADPU,87544
22034,NM SOLAR GROUP,11.5,PNM,88310
22035,NM SOLAR GROUP,8.3,PNM,88310
22036,Poulin Design Remolding,4.1,PNM,87114
22037,NM Solar Group,9.3,PNM,88310
22038,NM SOLAR GROUP,7.9,PNM,88310
22040,"Solar Smart Living, LLC",8.4,EPE,88012
22041,ION Developer LLC,3.6,PNM,87120
22043,Ion Developer LLC,6.6,PNM,87109
22044,"ECOterra, LLC",3.4,PNM,87113
22045,NM SOLAR GROUP,8.4,CEC,88030
22047,NM Solar Group,2.3,PNM,87124
22048,NM SOLAR GROUP,8.2,PNM,87111
22049,NM SOLAR GROUP,8.4,PNM,87120
22050,NM SOLAR GROUP,7.2,PNM,88061
22051,NM SOLAR GROUP,11.1,EPE,88044
22052,NM SOLAR GROUP,13.2,PNM,88337
22053,Marc Jones Constr. dba SunPro,2.0,KCEC,87530
22054,Marc Jones Constr. dba SunPro,9.7,NORA,87551
22055,Marc Jones Constr. dba SunPro,10.7,PNM,87110
22056,ION Developer LLC,8.3,PNM,87111
22057,Marc Jones Constr. dba SunPro,3.0,PNM,88007
22058,NM SOLAR GROUP,10.8,PNM,87008
22059,NM SOALR GROUP,8.7,SPS,88201
22061,NM SOLAR GROUP,9.6,PNM,88352
22063,NM Solar Group Inc.,7.6,PNM,87002
22064,"Solar Smart Living, LLC",4.8,EPE,88011
22065,Los Ebanistas/Sol Luna Solar,8.0,PNM,87508
22066,Encor Solar LLC,7.0,EPE,88012
22067,Marc Jones Constr. dba SunPro,5.4,other,88220
22068,Titan Solar Power,2.3,PNM,87124
22069,Marc Jones Constr. dba SunPro,4.0,PNM,88310
22070,Marc Jones Constr. dba SunPro,4.7,PNM,87031
22071,"Solcius,LLC",5.1,PNM,87111
22072,Marc Jones Constr. dba SunPro,7.0,EPE,88011
22073,"Ion Developer, LLC",5.3,PNM,87120
22074,Marc Jones Constr. dba SunPro,9.4,SEC,87823
22075,NM Solar Group Inc,4.6,PNM,88007
22076,Marc Jones Constr. dba SunPro,7.6,PNM,87059
22077,"Solcius, LLC",3.8,PNM,87121
22078,Marc Jones Constr. dba SunPro,6.4,EPE,88011
22079,NM Solar Group Inc.,3.9,PNM,87111
22080,Organ Mountain Solar & Electric,6.9,EPE,88011
22081,NM Solar Group Inc.,8.2,PNM,87111
22082,"Solcius, LLC",3.7,PNM,87507
22083,Organ Mountain Solar & Electric,5.3,EPE,88011
22084,Titan Solar Power NM Inc,5.9,PNM,87114
22085,NM Solar Group Inc,4.3,PNM,87114
22086,Marc Jones Constr. dba SunPro,8.7,PNM,87124
22087,Marc Jones Constr. dba SunPro,6.2,EPE,88001
22088,NM Solar Group Inc,3.3,PNM,87120
22089,Marc Jones Constr. dba SunPro,7.8,PNM,87031
22090,Marc Jones Constr. dba SunPro,5.2,EPE,88012
22091,Marc Jones Constr. dba SunPro,7.0,PNM,88007
22092,Marc Jones Constr. dba SunPro,12.7,EPE,88011
22093,Positive Energy Solar,7.0,PNM,87508
22094,"Titan Solar Power NM, Inc",4.0,PNM,87114
22095,"ION Developer, LLC",4.2,LADPU,87544
22096,Marc Jones Constr. dba SunPro,8.0,EPE,88011
22097,Marc Jones Constr. dba SunPro,5.9,PNM,87105
22098,Marc Jones Constr. dba SunPro,7.4,PNM,87051
22099,Marc Jones Constr. dba SunPro,5.4,SIEC,87942
22100,Marc Jones Constr. dba SunPro,4.0,PNM,88310
22101,Sunspot Solar Energy Systems,5.6,EPE,88011
22102,Marc Jones Constr. dba SunPro,33.5,other,88220
22103,Marc Jones Constr. dba SunPro,7.0,PNM,88352
22104,Marc Jones Constr. dba SunPro,4.7,CDEC,87020
22105,TITAN SOLAR POWER,3.0,PNM,87120
22106,Encor Solar LLC,6.1,EPE,88012
22107,Titan Solar Power,12.2,PNM,87113
22108,"POULIN DESIGN REMODELING, IN",10.7,PNM,87113
22109,Yellow Bird Services,6.6,PNM,88310
22110,Yellow Bird Services,7.3,EPE,87930
22112,Erus Energy,8.3,EPE,88007
22113,"Ion Developer, LLC",4.5,PNM,87144
22114,Titan Solar Power,6.9,PNM,87031
22115,Titan Solar Power,4.3,PNM,87121
22116,Marc Jones Constr. dba SunPro,21.4,EPE,88201
22117,Marc Jones Constr. dba SunPro,9.0,PNM,87124
22118,Marc Jones Constr. dba SunPro,7.4,PNM,87020
22119,Marc Jones Constr. dba SunPro,4.7,JMEC,87506
22120,Marc Jones Constr. dba SunPro,7.0,PNM,88312
22121,Marc Jones Constr. dba SunPro,6.4,PNM,88043
22122,Los Ebanistas/Sol Luna Solar,4.4,KCEC,87557
22123,NM Solar Group Inc,5.9,PNM,87114
22125,NM Solar Group INC,5.1,PNM,88310
22126,NM Solar Group Inc,5.9,EPE,88007
22127,Marc Jones Constr. dba SunPro,16.7,PNM,87105
22128,Sunspot Solar Energy Systems,8.1,EPE,88007
22129,Marc Jones Constr. dba SunPro,5.7,PNM,88310
22130,Marc Jones Constr. dba SunPro,2.7,PNM,88022
22131,Positive Energy Solar,5.8,PNM,87111
22132,Sunspot Solar Energy Systems,1.1,PNM,87544
22133,NM Solar Group inc,5.1,PNM,88008
22134,NM Solar Group Inc,6.0,other,88230
22135,Marc Jones Constr. dba SunPro,5.4,OCEC,88337
22136,NM Solar Group INC,10.8,PNM,88310
22137,NM Solar Group,8.2,PNM,87113
22138,Solar Works Energy,5.1,PNM,87031
22140,NM Solar Group INC,12.3,PNM,87124
22142,Solar Works Energy,4.6,PNM,87123
22143,NM Solar Group INC,9.6,EPE,88001
22145,Marc Jones Constr. dba SunPro,3.7,PNM,87002
22146,NM Solar Group INC,4.6,PNM,87004
22147,Solar Works Energy,6.3,PNM,87112
22148,NM Solar Group Inc,6.0,OCEC,88301
22149,"American Stream Solar, Inc.",3.3,FEC,88119
22150,Solar Works Energy LLC,4.6,PNM,87120
22151,"Ion Developer, LLC",5.3,PNM,87120
22152,NM Solar Group INC,4.1,PNM,88008
22154,NM Solar Group INC,5.0,RPS,87740
22155,Nm Solar Group Inc,6.5,PNM,87104
22156,Marc Jones Constr. dba SunPro,6.7,PNM,88310
22157,NM Solar Group Inc,8.1,PNM,88310
22158,Marc Jones Constr. dba SunPro,9.4,EPE,88005
22160,Solar Works Energy,7.3,PNM,87102
22161,Solar Works Energy LLC,7.3,PNM,87121
22163,Marc Jones Constr. dba SunPro,15.4,EPE,88011
22164,Solar Works Energy,8.9,PNM,87105
22165,Nm Solar Group Inc,4.4,PNM,87124
22166,Marc Jones Constr. dba SunPro,7.4,other,88220
22167,NM Solar Group Inc,11.9,PNM,87120
22168,NM Solar Group INC,3.6,PNM,87544
22169,NM Solar Group Inc,5.4,PNM,87144
22170,NM Solar Group INC,4.6,PNM,87015
22171,Marc Jones Constr. dba SunPro,9.0,OCEC,88312
22172,Solar Works Energy,7.5,PNM,87048
22173,NM Solar Group Inc,12.1,PNM,87124
22174,Solar Works Energy,3.3,PNM,87108
22175,Marc Jones Constr. dba SunPro,2.7,LADPU,87547
22176,NM Solar Group Inc,11.7,PNM,87144
22177,NM Solar Group INC,4.8,PNM,87124
22178,NM Solar Group INC,11.1,PNM,87122
22179,NM Solar Group Inc,9.6,EPE,88011
22181,NM Solar Group Inc,11.3,PNM,88310
22182,Solar Works Energy,7.6,PNM,87059
22185,NM Solar Group Inc,5.6,PNM,88310
22186,NM Solar Group INC,11.5,EPE,88001
22187,NM Solar Group INC,5.7,PNM,87124
22188,NM Solar Group INC,4.7,PNM,87048
22189,NM Solar Group INC,10.8,PNM,87104
22190,NM Solar Group Inc,4.4,EPE,88063
22191,NM SolarGroup INC,5.9,PNM,87120
22192,Solar Works Energy,6.8,PNM,87121
22193,NM Solar Group Inc,11.4,PNM,87114
22194,NM Solar Group INC,4.9,PNM,87124
22195,NM Solar Group Inc,5.4,PNM,87111
22196,Solar Works Energy,8.9,PNM,87111
22197,Marc Jones Constr. dba SunPro,5.0,TCMU,87901
22198,NM Solar Group Inc,3.0,EPE,88008
22199,Solar Works Energy,3.3,PNM,87059
22200,NM Solar Group Inc,2.3,SPS,88101
22201,Solar Works Energy,4.2,SIEC,87935
22202,Solar Works Energy,4.2,PNM,87110
22203,NM Solar Group Inc,19.1,SPS,88201
22204,NM Solar Group INC,8.1,EPE,88021
22206,Solar Works Energy,8.9,PNM,87122
22207,Solar Works Energy,6.6,PNM,87124
22208,"Solcius, LLC",4.7,PNM,88012
22209,Solar Works Energy,5.3,PNM,87111
22210,Solar Works Energy,7.9,PNM,87106
22211,Marc Jones Constr. dba SunPro,9.7,PNM,87124
22212,Marc Jones Constr. dba SunPro,6.4,PNM,88310
22213,Titan Solar Power,8.6,PNM,88007
22214,Solar Works Energy,3.6,EPE,88005
22215,"Solar Works Energy, LLC",5.6,PNM,87110
22217,Marc Jones Constr. dba SunPro,7.0,SEC,87825
22218,NM Solar Group INC,5.4,PNM,87122
22219,NM Solar Group Inc,3.3,CNMEC,87015
22220,Solar Works Energy,7.6,PNM,87112
22221,Marc Jones Constr. dba SunPro,3.4,GJU,87301
22222,NM Solar Group Inc,2.3,SPS,88101
22223,Marc Jones Constr. dba SunPro,3.0,CDEC,87347
22224,Solar Works Energy,5.6,PNM,87106
22225,NM Solar Group INC,12.6,PNM,83310
22226,NM Solar Group Inc,8.2,PNM,88310
22227,Solar Works Energy,4.9,PNM,87124
22228,NM Solar Group Inc,8.2,LADPU,87544
22229,Solar Works Energy,7.3,PNM,87114
22230,Solar Works Energy,9.9,PNM,87122
22231,NM Solar Group Inc,5.6,PNM,87122
22232,NM Solar Group Inc,8.2,SPS,88220
22233,Solar Works Energy,11.9,PNM,87111
22234,Solar Works Energy,7.9,PNM,88005
22235,Solar Works Energy,9.9,PNM,87031
22236,Solar Works Energy,3.0,PNM,88012
22237,Marc Jones Constr. dba SunPro,10.0,PNM,87068
22238,Solar Works Energy,4.0,EPE,88001
22239,Solar Works Energy,3.1,PNM,87031
22254,ION Developer,7.4,SEC,87801
22260,Marc Jones Constr. dba SunPro,5.4,CNMEC,87047
22261,Solar Works Energy,11.0,PNM,87036
22263,Solar Works Energy,4.3,PNM,87120
22264,Solar Works Energy,4.0,PNM,87114
22266,Solar Works Energy,4.0,PNM,87112
22267,Solar Works Energy,4.0,PNM,87124
22269,Solar Works Energy,5.2,PNM,87144
22270,Solar Works Energy,11.9,PNM,88012
22273,NM Solar Group Inc,19.3,FEC,88101
22274,Solar Works Energy,6.9,PNM,88345
22275,"SolExergy, LLC",11.9,PNM,87124
22276,ION Developer LLC,2.9,SEC,87801
22278,Nexus Energy Systems Inc.,5.9,PNM,87144
22285,Titan Solar Power,7.6,PNM,87122
22290,Solcius LLC,6.8,PNM,87041
22295,Marc Jones Constr. dba SunPro,4.0,EPE,88005
22296,Organ Mountain Solar & Electric,4.8,TCMU,87901
22297,Marc Jones Constr. dba SunPro,11.4,PNM,88352
22298,Positive Energy Solar,4.6,PNM,87505
22299,Marc Jones Constr. dba SunPro,9.8,PNM,88081
22300,Solar Works Energy,6.6,PNM,87104
22301,Solar Works Energy,8.8,PNM,87112
22302,ION DEVELOPER LLC,5.4,PNM,87031
22303,Marc Jones Constr. dba SunPro,8.4,PNM,87505
22305,Solar Works Energy,4.3,PNM,87102
22307,Marc Jones Constr. dba SunPro,6.0,EPE,88011
22308,Solar Works Energy,12.2,PNM,87123
22309,Titan Solar Power,7.3,PNM,87124
22310,Solar Works Energy,3.6,PNM,87111
22311,Solar Works Energy,3.3,PNM,87111
22312,Solar Works Energy,8.6,PNM,87144
22314,Solar Works Energy,6.9,PNM,87102
22315,Solar Works Energy,4.0,PNM,87048
22316,Solar Works Energy,8.9,EPE,88011
22317,Solar Works Energy,5.3,PNM,87121
22318,Solar Works Energy,4.3,PNM,87108
22320,Solar Works Energy,5.9,EPE,88011
22321,Erus Energy,9.9,PNM,88011
22322,Solar Works Energy,4.3,PNM,88012
22323,Solar Works Energy,6.8,PNM,87123
22324,Solar Works Energy,3.0,EPE,88005
22325,Solar Works Energy,8.9,PNM,87112
22326,Solar Works Energy,5.2,PNM,87008
22328,Solar Works Energy,3.0,PNM,87031
22329,NM Solar Group INC,3.5,SPS,88201
22330,NM Solar Group Inc,8.2,PNM,87068
22331,Solar Works Energy,13.2,PNM,87111
22341,Solar Works Energy,4.3,PNM,87105
22343,Solar Works Energy,5.3,PNM,87111
22344,NM Solar Group INC,8.2,EPE,88012
22345,Solar Works Energy,5.9,PNM,87114
22346,Solar Works Energy,8.3,OCEC,88311
22347,Solar Works Energy,7.3,PNM,87144
22348,Solar Works Energy,4.3,PNM,87144
22349,Solar Works Energy,13.2,PNM,87120
22351,Solar Works Energy,9.5,PNM,87110
22352,Marc Jones Constr. dba SunPro,6.0,SPS,88203
22354,Solar Works Energy,7.5,PNM,87505
22357,Marc Jones Constr. dba SunPro,1.3,KCEC,87557
22362,Marc Jones Constr. dba SunPro,8.7,JMEC,87522
22364,Marc Jones Constr. dba SunPro,6.9,PNM,87121
22365,Solar Works Energy,4.9,PNM,87110
22366,Marc Jones Constr. dba SunPro,5.0,PNM,87105
22368,Marc Jones Constr. dba SunPro,9.4,PNM,87108
22379,Solar Works Energy,5.2,PNM,87144
22380,Marc Jones Constr. dba SunPro,5.7,other,88220
22391,Yellow Bird Services LLC,4.4,EPE,88007
22392,Titan Solar Power,8.2,PNM,87114
22393,Titan Solar Power,3.9,PNM,87120
22395,NM Solar Group INC,19.6,EPE,88021
22397,Yellow Bird Services,6.6,EPE,88007
22400,Marc Jones Constr. dba SunPro,16.8,other,87505
22401,Yellow Bird Services LLC,5.8,EPE,88001
22402,Poulin Design Remolding,9.6,PNM,87048
22403,ION Solar,5.2,LADPU,87544
22404,Solcius LLC,7.6,PNM,87002
22405,ION Solar,2.2,PNM,87144
22406,"Titan Solar Power NM, Inc",5.8,JMEC,87532
22407,"Titan Solar Power NM, Inc",2.6,PNM,87031
22408,"Titan Solar Power NM, Inc",7.9,PNM,87114
22409,"Titan Solar Power NM, Inc",5.6,PNM,87144
22410,Solcius LLC,3.7,PNM,87124
22411,ION Solar,7.4,PNM,87114
22413,Solar Works Energy,11.4,PNM,87109
22414,Marc Jones Constr. dba SunPro,11.1,other,88203
22415,Solar Works Energy,6.9,PNM,87110
22416,Solar Works Energy,9.8,PNM,87002
22417,Solar Works Energy,7.2,PNM,87106
22418,Solar Works Energy,5.9,PNM,87120
22419,NM Solar Group Inc,4.8,PNM,87109
22420,Solar Works Energy,7.9,PNM,87114
22421,Marc Jones Constr. dba SunPro,23.5,EPE,88007
22422,Solar Works Energy,4.6,PNM,87120
22423,NM Solar Group INC,2.6,PNM,87121
22425,Solar Works Energy,7.9,EPE,88012
22426,Marc Jones Constr. dba SunPro,5.4,OCEC,88311
22427,Solar Works Energy,8.1,PNM,87124
22428,Solar Works Energy,8.3,EPE,88001
22429,"PLE Electric, LLC",19.2,PNM,88310
22430,Solar Works Energy,7.8,EPE,87110
22431,Marc Jones Constr. dba SunPro,3.7,PNM,88337
22432,Solar Works Energy,6.0,PNM,87120
22433,Solar Works Energy,10.4,PNM,88030
22434,Solar Works Energy,4.2,PNM,87111
22435,Solar Works Energy,4.0,PNM,88310
22436,"DeMent Electric, Inc.",5.7,PNM,88061
22437,NM Solar Group Inc,5.6,PNM,87120
22438,Marc Jones Constr. dba SunPro,2.7,PNM,87124
22439,NM Solar Group INC,10.8,PNM,88310
22440,NM Solar Group Inc,5.8,PNM,88310
22441,Solar Works Energy,5.3,PNM,87120
22443,NM Solar Group INC,4.3,PNM,87124
22444,DeMent Electric Inc.,7.6,EPE,88007
22445,NM Solar Group Inc,7.0,EPE,88021
22446,"Solcius, LLC",2.9,PNM,87031
22447,NM Solar Group INC,6.5,PNM,87107
22448,Solar Works Energy,6.6,PNM,87031
